datetime,temperature_c,precipitation_mm,rain_mm,weathercode,humidity_pct,hour,date_str,is_raining,rain_demand_multiplier
2023-09-03 00:00:00,22.4,0.0,0.0,3,92,0,2023-09-03,0,1.0
2023-09-03 01:00:00,22.1,0.0,0.0,3,93,1,2023-09-03,0,1.0
2023-09-03 02:00:00,22.0,0.0,0.0,3,93,2,2023-09-03,0,1.0
2023-09-03 03:00:00,21.8,0.0,0.0,1,95,3,2023-09-03,0,1.0
2023-09-03 04:00:00,21.6,0.0,0.0,1,94,4,2023-09-03,0,1.0
2023-09-03 05:00:00,21.9,0.0,0.0,1,93,5,2023-09-03,0,1.0
2023-09-03 06:00:00,22.0,0.0,0.0,3,92,6,2023-09-03,0,1.0
2023-09-03 07:00:00,23.4,0.0,0.0,3,83,7,2023-09-03,0,1.0
2023-09-03 08:00:00,25.0,0.0,0.0,3,77,8,2023-09-03,0,1.0
2023-09-03 09:00:00,26.6,0.0,0.0,1,71,9,2023-09-03,0,1.0
2023-09-03 10:00:00,28.1,0.1,0.1,51,63,10,2023-09-03,0,1.0
2023-09-03 11:00:00,29.0,0.4,0.4,51,60,11,2023-09-03,0,1.0
2023-09-03 12:00:00,29.5,0.1,0.1,51,60,12,2023-09-03,0,1.0
2023-09-03 13:00:00,28.6,0.3,0.3,51,62,13,2023-09-03,0,1.0
2023-09-03 14:00:00,28.4,1.1,1.1,55,68,14,2023-09-03,1,1.4
2023-09-03 15:00:00,25.6,6.7,6.7,63,80,15,2023-09-03,1,1.65
2023-09-03 16:00:00,26.6,0.2,0.2,51,77,16,2023-09-03,0,1.0
2023-09-03 17:00:00,25.8,0.5,0.5,53,78,17,2023-09-03,0,1.0
2023-09-03 18:00:00,24.6,0.0,0.0,3,83,18,2023-09-03,0,1.0
2023-09-03 19:00:00,23.6,0.0,0.0,3,87,19,2023-09-03,0,1.0
2023-09-03 20:00:00,23.3,0.0,0.0,3,88,20,2023-09-03,0,1.0
2023-09-03 21:00:00,22.9,0.0,0.0,3,90,21,2023-09-03,0,1.0
2023-09-03 22:00:00,22.6,0.0,0.0,3,91,22,2023-09-03,0,1.0
2023-09-03 23:00:00,22.5,0.0,0.0,3,91,23,2023-09-03,0,1.0
2023-09-04 00:00:00,22.2,0.0,0.0,3,92,0,2023-09-04,0,1.0
2023-09-04 01:00:00,21.9,0.0,0.0,3,94,1,2023-09-04,0,1.0
2023-09-04 02:00:00,22.0,0.0,0.0,3,93,2,2023-09-04,0,1.0
2023-09-04 03:00:00,22.0,0.0,0.0,3,92,3,2023-09-04,0,1.0
2023-09-04 04:00:00,21.8,0.0,0.0,2,93,4,2023-09-04,0,1.0
2023-09-04 05:00:00,21.5,0.0,0.0,2,92,5,2023-09-04,0,1.0
2023-09-04 06:00:00,21.5,0.0,0.0,3,91,6,2023-09-04,0,1.0
2023-09-04 07:00:00,22.8,0.0,0.0,3,85,7,2023-09-04,0,1.0
2023-09-04 08:00:00,24.0,0.0,0.0,3,80,8,2023-09-04,0,1.0
2023-09-04 09:00:00,25.5,0.0,0.0,3,74,9,2023-09-04,0,1.0
2023-09-04 10:00:00,26.8,0.0,0.0,3,69,10,2023-09-04,0,1.0
2023-09-04 11:00:00,28.1,0.2,0.2,51,64,11,2023-09-04,0,1.0
2023-09-04 12:00:00,28.6,0.1,0.1,51,63,12,2023-09-04,0,1.0
2023-09-04 13:00:00,29.5,0.0,0.0,3,60,13,2023-09-04,0,1.0
2023-09-04 14:00:00,28.4,0.0,0.0,3,63,14,2023-09-04,0,1.0
2023-09-04 15:00:00,25.8,0.4,0.4,51,75,15,2023-09-04,0,1.0
2023-09-04 16:00:00,26.6,0.1,0.1,51,73,16,2023-09-04,0,1.0
2023-09-04 17:00:00,26.3,0.1,0.1,51,71,17,2023-09-04,0,1.0
2023-09-04 18:00:00,25.0,0.0,0.0,3,77,18,2023-09-04,0,1.0
2023-09-04 19:00:00,24.0,0.0,0.0,3,82,19,2023-09-04,0,1.0
2023-09-04 20:00:00,23.5,0.0,0.0,3,85,20,2023-09-04,0,1.0
2023-09-04 21:00:00,22.8,0.0,0.0,3,89,21,2023-09-04,0,1.0
2023-09-04 22:00:00,22.4,0.0,0.0,3,91,22,2023-09-04,0,1.0
2023-09-04 23:00:00,22.0,0.0,0.0,3,93,23,2023-09-04,0,1.0
2023-09-05 00:00:00,21.5,0.0,0.0,3,94,0,2023-09-05,0,1.0
2023-09-05 01:00:00,21.2,0.0,0.0,3,95,1,2023-09-05,0,1.0
2023-09-05 02:00:00,21.1,0.0,0.0,2,95,2,2023-09-05,0,1.0
2023-09-05 03:00:00,20.8,0.0,0.0,0,96,3,2023-09-05,0,1.0
2023-09-05 04:00:00,20.5,0.0,0.0,3,97,4,2023-09-05,0,1.0
2023-09-05 05:00:00,20.9,0.0,0.0,3,96,5,2023-09-05,0,1.0
2023-09-05 06:00:00,20.8,0.0,0.0,3,97,6,2023-09-05,0,1.0
2023-09-05 07:00:00,22.3,0.0,0.0,3,87,7,2023-09-05,0,1.0
2023-09-05 08:00:00,24.0,0.0,0.0,1,79,8,2023-09-05,0,1.0
2023-09-05 09:00:00,25.7,0.0,0.0,1,70,9,2023-09-05,0,1.0
2023-09-05 10:00:00,27.2,0.0,0.0,1,63,10,2023-09-05,0,1.0
2023-09-05 11:00:00,28.4,0.0,0.0,0,58,11,2023-09-05,0,1.0
2023-09-05 12:00:00,29.2,0.0,0.0,1,55,12,2023-09-05,0,1.0
2023-09-05 13:00:00,29.4,0.0,0.0,1,54,13,2023-09-05,0,1.0
2023-09-05 14:00:00,29.6,0.1,0.1,51,52,14,2023-09-05,0,1.0
2023-09-05 15:00:00,29.2,0.2,0.2,51,54,15,2023-09-05,0,1.0
2023-09-05 16:00:00,28.4,0.0,0.0,1,58,16,2023-09-05,0,1.0
2023-09-05 17:00:00,27.2,0.0,0.0,3,65,17,2023-09-05,0,1.0
2023-09-05 18:00:00,25.9,0.0,0.0,1,70,18,2023-09-05,0,1.0
2023-09-05 19:00:00,24.9,0.0,0.0,1,75,19,2023-09-05,0,1.0
2023-09-05 20:00:00,23.8,0.0,0.0,2,83,20,2023-09-05,0,1.0
2023-09-05 21:00:00,23.2,0.0,0.0,3,87,21,2023-09-05,0,1.0
2023-09-05 22:00:00,22.9,0.0,0.0,3,90,22,2023-09-05,0,1.0
2023-09-05 23:00:00,22.2,0.0,0.0,3,94,23,2023-09-05,0,1.0
2023-09-06 00:00:00,21.9,0.0,0.0,3,94,0,2023-09-06,0,1.0
2023-09-06 01:00:00,21.5,0.0,0.0,3,95,1,2023-09-06,0,1.0
2023-09-06 02:00:00,21.2,0.0,0.0,3,96,2,2023-09-06,0,1.0
2023-09-06 03:00:00,21.0,0.0,0.0,0,95,3,2023-09-06,0,1.0
2023-09-06 04:00:00,21.0,0.0,0.0,1,95,4,2023-09-06,0,1.0
2023-09-06 05:00:00,21.5,0.0,0.0,1,95,5,2023-09-06,0,1.0
2023-09-06 06:00:00,21.6,0.0,0.0,3,93,6,2023-09-06,0,1.0
2023-09-06 07:00:00,23.0,0.0,0.0,3,85,7,2023-09-06,0,1.0
2023-09-06 08:00:00,24.6,0.0,0.0,3,76,8,2023-09-06,0,1.0
2023-09-06 09:00:00,26.2,0.0,0.0,3,67,9,2023-09-06,0,1.0
2023-09-06 10:00:00,27.1,0.0,0.0,3,64,10,2023-09-06,0,1.0
2023-09-06 11:00:00,28.1,0.1,0.1,51,59,11,2023-09-06,0,1.0
2023-09-06 12:00:00,28.8,0.2,0.2,51,57,12,2023-09-06,0,1.0
2023-09-06 13:00:00,29.2,0.3,0.3,51,56,13,2023-09-06,0,1.0
2023-09-06 14:00:00,29.0,0.3,0.3,51,58,14,2023-09-06,0,1.0
2023-09-06 15:00:00,28.3,0.0,0.0,3,62,15,2023-09-06,0,1.0
2023-09-06 16:00:00,27.8,0.0,0.0,3,65,16,2023-09-06,0,1.0
2023-09-06 17:00:00,27.0,0.0,0.0,2,70,17,2023-09-06,0,1.0
2023-09-06 18:00:00,25.4,0.0,0.0,0,77,18,2023-09-06,0,1.0
2023-09-06 19:00:00,24.1,0.0,0.0,2,83,19,2023-09-06,0,1.0
2023-09-06 20:00:00,23.4,0.0,0.0,3,87,20,2023-09-06,0,1.0
2023-09-06 21:00:00,23.0,0.0,0.0,3,89,21,2023-09-06,0,1.0
2023-09-06 22:00:00,22.6,0.0,0.0,3,91,22,2023-09-06,0,1.0
2023-09-06 23:00:00,22.4,0.0,0.0,3,92,23,2023-09-06,0,1.0
2023-09-07 00:00:00,22.5,0.0,0.0,3,92,0,2023-09-07,0,1.0
2023-09-07 01:00:00,22.4,0.0,0.0,3,92,1,2023-09-07,0,1.0
2023-09-07 02:00:00,22.3,0.0,0.0,3,91,2,2023-09-07,0,1.0
2023-09-07 03:00:00,22.5,0.0,0.0,3,89,3,2023-09-07,0,1.0
2023-09-07 04:00:00,22.6,0.0,0.0,3,88,4,2023-09-07,0,1.0
2023-09-07 05:00:00,22.6,0.0,0.0,3,90,5,2023-09-07,0,1.0
2023-09-07 06:00:00,22.5,0.0,0.0,3,89,6,2023-09-07,0,1.0
2023-09-07 07:00:00,23.0,0.0,0.0,3,86,7,2023-09-07,0,1.0
2023-09-07 08:00:00,23.9,0.0,0.0,3,82,8,2023-09-07,0,1.0
2023-09-07 09:00:00,25.8,0.0,0.0,3,72,9,2023-09-07,0,1.0
2023-09-07 10:00:00,26.9,0.0,0.0,3,68,10,2023-09-07,0,1.0
2023-09-07 11:00:00,27.8,0.0,0.0,3,63,11,2023-09-07,0,1.0
2023-09-07 12:00:00,27.4,0.0,0.0,3,65,12,2023-09-07,0,1.0
2023-09-07 13:00:00,27.5,0.1,0.1,51,69,13,2023-09-07,0,1.0
2023-09-07 14:00:00,27.2,0.0,0.0,3,69,14,2023-09-07,0,1.0
2023-09-07 15:00:00,26.1,0.0,0.0,3,71,15,2023-09-07,0,1.0
2023-09-07 16:00:00,24.2,2.4,2.4,61,86,16,2023-09-07,1,1.4
2023-09-07 17:00:00,23.9,0.4,0.4,51,83,17,2023-09-07,0,1.0
2023-09-07 18:00:00,23.3,0.0,0.0,3,85,18,2023-09-07,0,1.0
2023-09-07 19:00:00,22.6,0.0,0.0,3,88,19,2023-09-07,0,1.0
2023-09-07 20:00:00,22.5,0.0,0.0,3,88,20,2023-09-07,0,1.0
2023-09-07 21:00:00,22.3,0.3,0.3,51,90,21,2023-09-07,0,1.0
2023-09-07 22:00:00,22.2,0.1,0.1,51,89,22,2023-09-07,0,1.0
2023-09-07 23:00:00,22.1,0.1,0.1,51,90,23,2023-09-07,0,1.0
2023-09-08 00:00:00,22.1,0.1,0.1,51,90,0,2023-09-08,0,1.0
2023-09-08 01:00:00,22.0,0.3,0.3,51,92,1,2023-09-08,0,1.0
2023-09-08 02:00:00,22.1,0.1,0.1,51,92,2,2023-09-08,0,1.0
2023-09-08 03:00:00,22.3,0.0,0.0,3,93,3,2023-09-08,0,1.0
2023-09-08 04:00:00,22.5,0.0,0.0,3,92,4,2023-09-08,0,1.0
2023-09-08 05:00:00,23.0,0.0,0.0,3,92,5,2023-09-08,0,1.0
2023-09-08 06:00:00,23.1,0.2,0.2,51,91,6,2023-09-08,0,1.0
2023-09-08 07:00:00,23.6,0.1,0.1,51,90,7,2023-09-08,0,1.0
2023-09-08 08:00:00,24.5,0.1,0.1,51,86,8,2023-09-08,0,1.0
2023-09-08 09:00:00,24.9,0.2,0.2,51,84,9,2023-09-08,0,1.0
2023-09-08 10:00:00,25.4,0.2,0.2,51,83,10,2023-09-08,0,1.0
2023-09-08 11:00:00,27.5,0.2,0.2,51,72,11,2023-09-08,0,1.0
2023-09-08 12:00:00,26.1,10.4,10.4,65,83,12,2023-09-08,1,1.65
2023-09-08 13:00:00,23.9,1.5,1.5,61,89,13,2023-09-08,1,1.4
2023-09-08 14:00:00,24.5,0.8,0.8,53,83,14,2023-09-08,1,1.4
2023-09-08 15:00:00,24.4,0.6,0.6,53,85,15,2023-09-08,1,1.4
2023-09-08 16:00:00,23.9,2.4,2.4,61,88,16,2023-09-08,1,1.4
2023-09-08 17:00:00,23.0,0.6,0.6,53,92,17,2023-09-08,1,1.4
2023-09-08 18:00:00,23.1,1.8,1.8,61,93,18,2023-09-08,1,1.4
2023-09-08 19:00:00,23.0,2.5,2.5,63,94,19,2023-09-08,1,1.4
2023-09-08 20:00:00,23.0,1.0,1.0,55,94,20,2023-09-08,1,1.4
2023-09-08 21:00:00,22.9,0.5,0.5,53,94,21,2023-09-08,0,1.0
2023-09-08 22:00:00,22.8,0.3,0.3,51,94,22,2023-09-08,0,1.0
2023-09-08 23:00:00,22.8,0.3,0.3,51,94,23,2023-09-08,0,1.0
2023-09-09 00:00:00,22.8,0.2,0.2,51,94,0,2023-09-09,0,1.0
2023-09-09 01:00:00,22.7,0.2,0.2,51,95,1,2023-09-09,0,1.0
2023-09-09 02:00:00,22.8,0.2,0.2,51,94,2,2023-09-09,0,1.0
2023-09-09 03:00:00,22.8,0.1,0.1,51,93,3,2023-09-09,0,1.0
2023-09-09 04:00:00,22.8,0.1,0.1,51,92,4,2023-09-09,0,1.0
2023-09-09 05:00:00,23.1,0.1,0.1,51,94,5,2023-09-09,0,1.0
2023-09-09 06:00:00,23.0,0.8,0.8,53,94,6,2023-09-09,1,1.4
2023-09-09 07:00:00,23.3,0.7,0.7,53,94,7,2023-09-09,1,1.4
2023-09-09 08:00:00,24.0,0.2,0.2,51,92,8,2023-09-09,0,1.0
2023-09-09 09:00:00,25.2,0.8,0.8,53,82,9,2023-09-09,1,1.4
2023-09-09 10:00:00,25.4,1.3,1.3,61,87,10,2023-09-09,1,1.4
2023-09-09 11:00:00,25.5,1.4,1.4,61,80,11,2023-09-09,1,1.4
2023-09-09 12:00:00,26.0,0.4,0.4,51,83,12,2023-09-09,0,1.0
2023-09-09 13:00:00,27.1,0.1,0.1,51,76,13,2023-09-09,0,1.0
2023-09-09 14:00:00,27.0,0.2,0.2,51,74,14,2023-09-09,0,1.0
2023-09-09 15:00:00,27.0,0.0,0.0,3,72,15,2023-09-09,0,1.0
2023-09-09 16:00:00,26.5,0.1,0.1,51,73,16,2023-09-09,0,1.0
2023-09-09 17:00:00,25.0,0.0,0.0,3,81,17,2023-09-09,0,1.0
2023-09-09 18:00:00,24.1,0.5,0.5,53,90,18,2023-09-09,0,1.0
2023-09-09 19:00:00,23.5,0.1,0.1,51,91,19,2023-09-09,0,1.0
2023-09-09 20:00:00,22.9,0.0,0.0,3,93,20,2023-09-09,0,1.0
2023-09-09 21:00:00,22.8,0.0,0.0,3,94,21,2023-09-09,0,1.0
2023-09-09 22:00:00,23.0,0.0,0.0,3,93,22,2023-09-09,0,1.0
2023-09-09 23:00:00,23.1,0.0,0.0,3,93,23,2023-09-09,0,1.0
2023-09-10 00:00:00,23.0,0.0,0.0,3,94,0,2023-09-10,0,1.0
2023-09-10 01:00:00,22.8,0.0,0.0,3,95,1,2023-09-10,0,1.0
2023-09-10 02:00:00,22.8,0.0,0.0,3,94,2,2023-09-10,0,1.0
2023-09-10 03:00:00,22.9,0.0,0.0,3,92,3,2023-09-10,0,1.0
2023-09-10 04:00:00,22.8,0.0,0.0,3,93,4,2023-09-10,0,1.0
2023-09-10 05:00:00,23.1,0.0,0.0,3,92,5,2023-09-10,0,1.0
2023-09-10 06:00:00,23.1,0.0,0.0,3,90,6,2023-09-10,0,1.0
2023-09-10 07:00:00,23.3,0.0,0.0,3,88,7,2023-09-10,0,1.0
2023-09-10 08:00:00,24.2,0.0,0.0,3,83,8,2023-09-10,0,1.0
2023-09-10 09:00:00,25.7,0.0,0.0,3,76,9,2023-09-10,0,1.0
2023-09-10 10:00:00,27.0,0.0,0.0,3,70,10,2023-09-10,0,1.0
2023-09-10 11:00:00,26.8,0.0,0.0,3,70,11,2023-09-10,0,1.0
2023-09-10 12:00:00,27.8,0.0,0.0,3,68,12,2023-09-10,0,1.0
2023-09-10 13:00:00,27.8,0.1,0.1,51,69,13,2023-09-10,0,1.0
2023-09-10 14:00:00,27.5,0.2,0.2,51,69,14,2023-09-10,0,1.0
2023-09-10 15:00:00,26.9,0.8,0.8,53,71,15,2023-09-10,1,1.4
2023-09-10 16:00:00,26.3,0.0,0.0,3,74,16,2023-09-10,0,1.0
2023-09-10 17:00:00,25.7,0.0,0.0,3,76,17,2023-09-10,0,1.0
2023-09-10 18:00:00,24.3,0.0,0.0,3,82,18,2023-09-10,0,1.0
2023-09-10 19:00:00,23.2,0.0,0.0,3,87,19,2023-09-10,0,1.0
2023-09-10 20:00:00,22.9,0.0,0.0,3,90,20,2023-09-10,0,1.0
2023-09-10 21:00:00,22.7,0.0,0.0,3,91,21,2023-09-10,0,1.0
2023-09-10 22:00:00,22.8,0.0,0.0,3,90,22,2023-09-10,0,1.0
2023-09-10 23:00:00,22.2,0.0,0.0,3,93,23,2023-09-10,0,1.0
2023-09-11 00:00:00,22.1,0.0,0.0,3,93,0,2023-09-11,0,1.0
2023-09-11 01:00:00,22.0,0.0,0.0,3,94,1,2023-09-11,0,1.0
2023-09-11 02:00:00,22.3,0.0,0.0,3,93,2,2023-09-11,0,1.0
2023-09-11 03:00:00,22.6,0.0,0.0,3,92,3,2023-09-11,0,1.0
2023-09-11 04:00:00,22.6,0.0,0.0,3,92,4,2023-09-11,0,1.0
2023-09-11 05:00:00,22.8,0.0,0.0,3,93,5,2023-09-11,0,1.0
2023-09-11 06:00:00,23.2,0.0,0.0,3,92,6,2023-09-11,0,1.0
2023-09-11 07:00:00,24.0,0.1,0.1,51,89,7,2023-09-11,0,1.0
2023-09-11 08:00:00,24.2,0.1,0.1,51,87,8,2023-09-11,0,1.0
2023-09-11 09:00:00,25.6,0.0,0.0,2,79,9,2023-09-11,0,1.0
2023-09-11 10:00:00,26.5,0.1,0.1,51,74,10,2023-09-11,0,1.0
2023-09-11 11:00:00,27.3,0.3,0.3,51,71,11,2023-09-11,0,1.0
2023-09-11 12:00:00,27.6,0.2,0.2,51,68,12,2023-09-11,0,1.0
2023-09-11 13:00:00,27.3,0.3,0.3,51,69,13,2023-09-11,0,1.0
2023-09-11 14:00:00,28.1,0.0,0.0,1,67,14,2023-09-11,0,1.0
2023-09-11 15:00:00,27.6,0.1,0.1,51,65,15,2023-09-11,0,1.0
2023-09-11 16:00:00,26.2,0.0,0.0,2,74,16,2023-09-11,0,1.0
2023-09-11 17:00:00,25.2,0.0,0.0,2,79,17,2023-09-11,0,1.0
2023-09-11 18:00:00,24.0,0.0,0.0,1,85,18,2023-09-11,0,1.0
2023-09-11 19:00:00,23.5,0.0,0.0,3,87,19,2023-09-11,0,1.0
2023-09-11 20:00:00,23.3,0.0,0.0,3,88,20,2023-09-11,0,1.0
2023-09-11 21:00:00,22.9,0.0,0.0,1,89,21,2023-09-11,0,1.0
2023-09-11 22:00:00,22.5,0.0,0.0,1,90,22,2023-09-11,0,1.0
2023-09-11 23:00:00,22.1,0.0,0.0,3,91,23,2023-09-11,0,1.0
2023-09-12 00:00:00,22.0,0.0,0.0,3,91,0,2023-09-12,0,1.0
2023-09-12 01:00:00,21.8,0.0,0.0,3,90,1,2023-09-12,0,1.0
2023-09-12 02:00:00,21.8,0.0,0.0,3,88,2,2023-09-12,0,1.0
2023-09-12 03:00:00,21.4,0.0,0.0,3,90,3,2023-09-12,0,1.0
2023-09-12 04:00:00,21.1,0.0,0.0,3,92,4,2023-09-12,0,1.0
2023-09-12 05:00:00,21.0,0.0,0.0,3,93,5,2023-09-12,0,1.0
2023-09-12 06:00:00,21.1,0.0,0.0,1,93,6,2023-09-12,0,1.0
2023-09-12 07:00:00,22.6,0.0,0.0,0,85,7,2023-09-12,0,1.0
2023-09-12 08:00:00,24.0,0.0,0.0,2,80,8,2023-09-12,0,1.0
2023-09-12 09:00:00,25.7,0.0,0.0,2,72,9,2023-09-12,0,1.0
2023-09-12 10:00:00,26.9,0.0,0.0,1,66,10,2023-09-12,0,1.0
2023-09-12 11:00:00,28.3,0.0,0.0,2,60,11,2023-09-12,0,1.0
2023-09-12 12:00:00,28.6,0.0,0.0,3,59,12,2023-09-12,0,1.0
2023-09-12 13:00:00,28.5,0.4,0.4,51,59,13,2023-09-12,0,1.0
2023-09-12 14:00:00,27.0,0.9,0.9,53,68,14,2023-09-12,1,1.4
2023-09-12 15:00:00,26.8,1.0,1.0,55,69,15,2023-09-12,1,1.4
2023-09-12 16:00:00,25.9,1.0,1.0,55,73,16,2023-09-12,1,1.4
2023-09-12 17:00:00,25.0,0.0,0.0,3,75,17,2023-09-12,0,1.0
2023-09-12 18:00:00,24.0,0.0,0.0,3,79,18,2023-09-12,0,1.0
2023-09-12 19:00:00,23.1,0.0,0.0,3,84,19,2023-09-12,0,1.0
2023-09-12 20:00:00,22.6,0.0,0.0,3,87,20,2023-09-12,0,1.0
2023-09-12 21:00:00,22.3,0.0,0.0,3,89,21,2023-09-12,0,1.0
2023-09-12 22:00:00,22.0,0.0,0.0,3,91,22,2023-09-12,0,1.0
2023-09-12 23:00:00,21.9,0.0,0.0,3,93,23,2023-09-12,0,1.0
2023-09-13 00:00:00,22.0,0.0,0.0,3,92,0,2023-09-13,0,1.0
2023-09-13 01:00:00,21.8,0.0,0.0,3,92,1,2023-09-13,0,1.0
2023-09-13 02:00:00,21.5,0.0,0.0,3,93,2,2023-09-13,0,1.0
2023-09-13 03:00:00,21.6,0.0,0.0,3,93,3,2023-09-13,0,1.0
2023-09-13 04:00:00,21.8,0.0,0.0,3,92,4,2023-09-13,0,1.0
2023-09-13 05:00:00,22.0,0.0,0.0,3,93,5,2023-09-13,0,1.0
2023-09-13 06:00:00,22.1,0.0,0.0,3,91,6,2023-09-13,0,1.0
2023-09-13 07:00:00,23.2,0.0,0.0,3,86,7,2023-09-13,0,1.0
2023-09-13 08:00:00,24.4,0.0,0.0,2,80,8,2023-09-13,0,1.0
2023-09-13 09:00:00,25.8,0.0,0.0,3,73,9,2023-09-13,0,1.0
2023-09-13 10:00:00,27.1,0.0,0.0,2,66,10,2023-09-13,0,1.0
2023-09-13 11:00:00,27.6,0.1,0.1,51,64,11,2023-09-13,0,1.0
2023-09-13 12:00:00,28.4,0.1,0.1,51,60,12,2023-09-13,0,1.0
2023-09-13 13:00:00,28.2,0.2,0.2,51,61,13,2023-09-13,0,1.0
2023-09-13 14:00:00,26.5,0.5,0.5,53,69,14,2023-09-13,0,1.0
2023-09-13 15:00:00,26.8,0.2,0.2,51,69,15,2023-09-13,0,1.0
2023-09-13 16:00:00,26.9,0.0,0.0,3,67,16,2023-09-13,0,1.0
2023-09-13 17:00:00,25.9,0.0,0.0,2,72,17,2023-09-13,0,1.0
2023-09-13 18:00:00,24.6,0.0,0.0,3,78,18,2023-09-13,0,1.0
2023-09-13 19:00:00,23.3,0.0,0.0,3,85,19,2023-09-13,0,1.0
2023-09-13 20:00:00,22.6,0.0,0.0,3,89,20,2023-09-13,0,1.0
2023-09-13 21:00:00,22.4,0.0,0.0,3,91,21,2023-09-13,0,1.0
2023-09-13 22:00:00,22.8,0.0,0.0,1,89,22,2023-09-13,0,1.0
2023-09-13 23:00:00,22.5,0.0,0.0,0,89,23,2023-09-13,0,1.0
2023-09-14 00:00:00,22.1,0.0,0.0,3,90,0,2023-09-14,0,1.0
2023-09-14 01:00:00,21.6,0.0,0.0,3,93,1,2023-09-14,0,1.0
2023-09-14 02:00:00,21.6,0.0,0.0,3,93,2,2023-09-14,0,1.0
2023-09-14 03:00:00,21.5,0.0,0.0,2,94,3,2023-09-14,0,1.0
2023-09-14 04:00:00,21.5,0.0,0.0,2,94,4,2023-09-14,0,1.0
2023-09-14 05:00:00,22.0,0.0,0.0,2,95,5,2023-09-14,0,1.0
2023-09-14 06:00:00,22.1,0.0,0.0,2,93,6,2023-09-14,0,1.0
2023-09-14 07:00:00,23.1,0.1,0.1,51,88,7,2023-09-14,0,1.0
2023-09-14 08:00:00,23.8,0.2,0.2,51,84,8,2023-09-14,0,1.0
2023-09-14 09:00:00,25.4,0.0,0.0,2,77,9,2023-09-14,0,1.0
2023-09-14 10:00:00,27.0,0.0,0.0,2,71,10,2023-09-14,0,1.0
2023-09-14 11:00:00,28.0,0.0,0.0,1,66,11,2023-09-14,0,1.0
2023-09-14 12:00:00,28.6,0.1,0.1,51,62,12,2023-09-14,0,1.0
2023-09-14 13:00:00,28.9,0.0,0.0,1,61,13,2023-09-14,0,1.0
2023-09-14 14:00:00,28.4,0.1,0.1,51,58,14,2023-09-14,0,1.0
2023-09-14 15:00:00,27.1,0.2,0.2,51,69,15,2023-09-14,0,1.0
2023-09-14 16:00:00,27.2,0.0,0.0,0,67,16,2023-09-14,0,1.0
2023-09-14 17:00:00,25.8,0.1,0.1,51,69,17,2023-09-14,0,1.0
2023-09-14 18:00:00,24.7,0.0,0.0,1,74,18,2023-09-14,0,1.0
2023-09-14 19:00:00,23.6,0.0,0.0,3,79,19,2023-09-14,0,1.0
2023-09-14 20:00:00,23.1,0.0,0.0,3,83,20,2023-09-14,0,1.0
2023-09-14 21:00:00,22.5,0.0,0.0,3,88,21,2023-09-14,0,1.0
2023-09-14 22:00:00,22.1,0.0,0.0,3,91,22,2023-09-14,0,1.0
2023-09-14 23:00:00,21.7,0.0,0.0,3,92,23,2023-09-14,0,1.0
2023-09-15 00:00:00,21.5,0.0,0.0,3,92,0,2023-09-15,0,1.0
2023-09-15 01:00:00,21.0,0.0,0.0,3,94,1,2023-09-15,0,1.0
2023-09-15 02:00:00,20.8,0.0,0.0,3,95,2,2023-09-15,0,1.0
2023-09-15 03:00:00,20.8,0.0,0.0,3,96,3,2023-09-15,0,1.0
2023-09-15 04:00:00,21.0,0.0,0.0,3,94,4,2023-09-15,0,1.0
2023-09-15 05:00:00,21.0,0.0,0.0,3,97,5,2023-09-15,0,1.0
2023-09-15 06:00:00,21.2,0.0,0.0,3,95,6,2023-09-15,0,1.0
2023-09-15 07:00:00,22.6,0.0,0.0,3,86,7,2023-09-15,0,1.0
2023-09-15 08:00:00,24.1,0.0,0.0,3,80,8,2023-09-15,0,1.0
2023-09-15 09:00:00,25.6,0.0,0.0,2,71,9,2023-09-15,0,1.0
2023-09-15 10:00:00,27.2,0.0,0.0,3,64,10,2023-09-15,0,1.0
2023-09-15 11:00:00,28.2,0.0,0.0,3,59,11,2023-09-15,0,1.0
2023-09-15 12:00:00,28.3,0.0,0.0,2,59,12,2023-09-15,0,1.0
2023-09-15 13:00:00,28.6,0.2,0.2,51,57,13,2023-09-15,0,1.0
2023-09-15 14:00:00,28.0,0.1,0.1,51,62,14,2023-09-15,0,1.0
2023-09-15 15:00:00,27.9,0.1,0.1,51,62,15,2023-09-15,0,1.0
2023-09-15 16:00:00,26.8,0.0,0.0,3,68,16,2023-09-15,0,1.0
2023-09-15 17:00:00,26.1,0.0,0.0,3,69,17,2023-09-15,0,1.0
2023-09-15 18:00:00,25.0,0.0,0.0,3,75,18,2023-09-15,0,1.0
2023-09-15 19:00:00,24.0,0.0,0.0,3,81,19,2023-09-15,0,1.0
2023-09-15 20:00:00,23.0,0.0,0.0,3,87,20,2023-09-15,0,1.0
2023-09-15 21:00:00,22.9,0.0,0.0,3,88,21,2023-09-15,0,1.0
2023-09-15 22:00:00,22.8,0.0,0.0,3,89,22,2023-09-15,0,1.0
2023-09-15 23:00:00,22.6,0.0,0.0,3,89,23,2023-09-15,0,1.0
2023-09-16 00:00:00,22.6,0.0,0.0,3,90,0,2023-09-16,0,1.0
2023-09-16 01:00:00,22.5,0.0,0.0,3,91,1,2023-09-16,0,1.0
2023-09-16 02:00:00,22.8,0.0,0.0,3,89,2,2023-09-16,0,1.0
2023-09-16 03:00:00,22.5,0.0,0.0,3,90,3,2023-09-16,0,1.0
